crate,test,rust_status,rust_mean_s,rust_min_s,rust_max_s,miri_status,miri_mean_s,miri_min_s,miri_max_s,aa4e1ea-bsan_status,aa4e1ea-bsan_mean_s,aa4e1ea-bsan_min_s,aa4e1ea-bsan_max_s
once_cell-1.21.4,sync_lazy::lazy_force_mut,success,0.0674352434,0.063560276,0.078447536,success,2.1201553016,2.083193652,2.13785146,success,2.9875183285999998,2.13477646,3.448797891
once_cell-1.21.4,sync_lazy::lazy_get_mut,success,0.06552009639999999,0.063421672,0.069309989,success,2.1272623441999996,2.096447198,2.161841003,success,3.0438007966000002,2.613180095,3.332669638
once_cell-1.21.4,sync_lazy::lazy_into_value,success,0.06774002970000001,0.06386512300000001,0.073788611,success,2.1183841776,2.044673385,2.160431226,success,2.8829710794,2.629955022,3.051892891
once_cell-1.21.4,sync_lazy::lazy_is_sync_send,success,0.0656343528,0.063083943,0.06837773400000001,success,2.1257300094000002,2.094472272,2.15682881,success,3.0451857134,2.840717465,3.319924569
once_cell-1.21.4,sync_lazy::lazy_new,success,0.06895013259999999,0.065442153,0.07605168400000001,success,2.1693476905999995,2.125308021,2.214110747,success,2.9631625292000003,2.597863201,3.286928905
once_cell-1.21.4,sync_lazy::lazy_poisoning,success,0.0669679421,0.062369401000000005,0.077316969,success,2.2107690933999997,2.159772542,2.241787912,success,2.8895919178,2.670729667,3.07910455
once_cell-1.21.4,sync_lazy::static_lazy,success,0.07060818890000001,0.066744627,0.07618396300000001,success,2.1440167528,2.097520648,2.16800349,success,2.950343674,2.622967382,3.338965423
once_cell-1.21.4,sync_lazy::static_lazy_via_fn,success,0.0695766339,0.063107121,0.076325761,success,2.1267427718,2.093489822,2.202189166,success,3.0373600572,2.802009902,3.214786353
once_cell-1.21.4,sync_once_cell::arrrrrrrrrrrrrrrrrrrrrr,success,0.0669671648,0.063515812,0.07725420300000001,success,2.133339836,2.107823001,2.163085978,success,2.6939108002000003,1.814866738,3.110829005
once_cell-1.21.4,sync_once_cell::clone,success,0.06603114300000001,0.063772664,0.070720349,success,2.1279427822,2.061367888,2.229924045,success,3.2051338992,3.05843563,3.337055502
once_cell-1.21.4,sync_once_cell::debug_impl,success,0.0649279147,0.06271143600000001,0.068482189,success,2.1690130924,2.150405091,2.187710021,success,2.9426213028,2.812505924,3.114735774
once_cell-1.21.4,sync_once_cell::eval_once_macro,success,0.0655706103,0.06197194600000001,0.073353521,success,2.1581886788,2.114573764,2.19342133,success,2.8949069196,2.5817146060000002,3.129133507
once_cell-1.21.4,sync_once_cell::from_impl,success,0.06722764980000001,0.062701404,0.077799035,success,2.1080949858,2.102750345,2.114757412,success,2.9341879564,2.807180376,3.121013527
once_cell-1.21.4,sync_once_cell::get_does_not_block,success,0.07517485470000002,0.06447657600000001,0.090078633,success,2.1929078856,2.172175016,2.235923975,success,3.0228022865999997,2.798840507,3.3012406260000002
once_cell-1.21.4,sync_once_cell::get_or_init_stress,success,7.145406619499999,6.483914176,7.538278504,success,4.8740133314,4.813924077,4.992740063,,,,
once_cell-1.21.4,sync_once_cell::get_or_try_init,success,0.06861319190000001,0.064552156,0.075437982,success,2.1466230148000003,2.099191802,2.204269275,,,,
once_cell-1.21.4,sync_once_cell::into_inner,success,0.06737727530000001,0.06381560600000001,0.07779859,success,2.1012139488,2.08309739,2.116052709,,,,
once_cell-1.21.4,sync_once_cell::once_cell,success,0.06505120360000001,0.06322623100000001,0.07009630900000001,success,2.0967386374,2.071059243,2.123974176,,,,
once_cell-1.21.4,sync_once_cell::once_cell_does_not_leak_partially_constructed_boxes,success,0.11713985620000003,0.10732023,0.13376621800000002,success,6.9492269346,6.904199341,7.062235932,,,,
once_cell-1.21.4,sync_once_cell::once_cell_drop,success,0.06678933979999999,0.06316645500000001,0.074621439,success,2.0883110050000004,2.049250699,2.127340271,,,,
once_cell-1.21.4,sync_once_cell::once_cell_drop_empty,success,0.06531584730000001,0.06274518200000001,0.06962346,success,2.0720744168000005,2.03056906,2.105990309,,,,
once_cell-1.21.4,sync_once_cell::once_cell_get_mut,success,0.0659563679,0.062826808,0.069657393,success,2.1633493298,2.122525384,2.22799428,,,,
once_cell-1.21.4,sync_once_cell::once_cell_get_unchecked,success,0.0679196761,0.06288464,0.09163509,success,2.0838055122,2.062874986,2.113753134,,,,
once_cell-1.21.4,sync_once_cell::once_cell_is_sync_send,success,0.0661002813,0.062658431,0.072294907,success,2.073127481,2.017434835,2.144602639,,,,
once_cell-1.21.4,sync_once_cell::once_cell_with_value,success,0.06544425970000001,0.06272802000000001,0.072316401,success,2.0146355920000003,1.969422973,2.040338168,,,,
once_cell-1.21.4,sync_once_cell::partialeq_impl,success,0.0655002118,0.063581413,0.067543092,success,2.036651154,2.002246593,2.080890764,,,,
once_cell-1.21.4,sync_once_cell::wait,success,0.0663418045,0.064242641,0.071939925,success,2.1068910240000003,2.073847081,2.142231385,,,,
once_cell-1.21.4,sync_once_cell::wait_panic,success,0.0685306576,0.06418209100000001,0.07374559900000001,success,2.1571429444000003,2.118775461,2.201956132,,,,
once_cell-1.21.4,unsync_lazy::arrrrrrrrrrrrrrrrrrrrrr,success,0.06489710490000002,0.063117607,0.066463906,success,2.0132407246,1.964618417,2.058716642,,,,
once_cell-1.21.4,unsync_lazy::lazy_default,success,0.0647569785,0.062275656000000006,0.07352164300000001,success,2.1290157597999997,2.059699371,2.21935045,,,,
once_cell-1.21.4,unsync_lazy::lazy_deref_mut,success,0.06579176950000001,0.06310391,0.072490476,success,2.0821422264000002,2.016277303,2.15080108,,,,
once_cell-1.21.4,unsync_lazy::lazy_force_mut,success,0.06630094630000001,0.06245505900000001,0.076022501,success,2.0607217184,2.011215845,2.160512939,,,,
once_cell-1.21.4,unsync_lazy::lazy_get_mut,success,0.06959203480000001,0.06394332600000001,0.08646994000000001,success,2.0191916256,1.990304884,2.028940398,,,,
once_cell-1.21.4,unsync_lazy::lazy_into_value,success,0.06592241840000002,0.063674302,0.07190041400000001,success,2.0638275883999997,2.033678068,2.094175758,,,,
once_cell-1.21.4,unsync_lazy::lazy_new,success,0.0663773842,0.06359888400000001,0.073786394,success,2.0794651548,2.012106125,2.172575233,,,,
once_cell-1.21.4,unsync_lazy::lazy_poisoning,success,0.06337634240000001,0.061008892,0.065039603,success,2.0845096159999996,2.063344674,2.107790876,,,,
once_cell-1.21.4,unsync_once_cell::aliasing_in_get,success,0.0646814276,0.061487577,0.070266018,success,2.0169088178,1.992499849,2.033344156,,,,
once_cell-1.21.4,unsync_once_cell::arrrrrrrrrrrrrrrrrrrrrr,success,0.0644494748,0.061365086000000006,0.07403504200000001,success,1.9882009963999998,1.949720295,2.010671957,,,,
once_cell-1.21.4,unsync_once_cell::clone,success,0.06401170549999999,0.062286801,0.067237751,success,2.0314212694,2.002273597,2.057482562,,,,
once_cell-1.21.4,unsync_once_cell::debug_impl,success,0.0648386842,0.06288647900000001,0.069546025,success,2.0765253620000004,2.026736423,2.113453276,,,,
once_cell-1.21.4,unsync_once_cell::from_impl,success,0.065189283,0.06356513300000001,0.066835077,success,1.9733542364,1.943039272,2.006357797,,,,
once_cell-1.21.4,unsync_once_cell::get_or_try_init,success,0.0633679046,0.061696142,0.065929979,success,2.0442554889999998,2.023584938,2.069966693,,,,
once_cell-1.21.4,unsync_once_cell::into_inner,success,0.0643410152,0.062720891,0.06759543300000001,success,1.9889878970000001,1.950162522,2.039958515,,,,
once_cell-1.21.4,unsync_once_cell::once_cell,success,0.0648085163,0.061955872,0.07007531,success,2.014504623,1.983863203,2.037569464,,,,
once_cell-1.21.4,unsync_once_cell::once_cell_drop,success,0.0637055909,0.062797156,0.06518900400000001,success,2.0254907620000004,1.973873894,2.079854251,,,,
once_cell-1.21.4,unsync_once_cell::once_cell_drop_empty,success,0.06529848190000001,0.063351286,0.070774535,success,1.9925760322000001,1.958388457,2.028017072,,,,
once_cell-1.21.4,unsync_once_cell::once_cell_get_mut,success,0.0650182157,0.06196016100000001,0.069018549,success,2.0070340308000003,1.966409062,2.032589742,,,,
once_cell-1.21.4,unsync_once_cell::once_cell_with_value,success,0.0649757714,0.062620587,0.069055093,success,2.0118644724,1.962849254,2.055801434,,,,
once_cell-1.21.4,unsync_once_cell::partialeq_impl,success,0.0638834013,0.06181877400000001,0.065884206,success,2.040315234,2.021662769,2.066008439,,,,
once_cell-1.21.4,unsync_once_cell::reentrant_init,success,0.06430456030000001,0.062221593000000006,0.06652720300000001,success,2.1051364498000003,2.0435463130000002,2.174472373,,,,
ordered-float-5.3.0,add,success,0.13207628550000003,0.125569177,0.150784211,success,3.2994870082,3.211609032,3.394129253,success,3.1112883917999996,3.067284871,3.136975397
ordered-float-5.3.0,float_consts_equal_inner,success,0.13342824990000002,0.12447924800000001,0.144464626,success,3.4518808234000007,3.272282488,3.806144856,success,3.086984162,3.066186003,3.129669415
ordered-float-5.3.0,from_ref,success,0.1282281814,0.12345522900000001,0.13427086200000002,success,3.3914860072,3.285219905,3.61408298,success,3.1071980332,3.064265458,3.143130844
ordered-float-5.3.0,hash_different_nans_to_the_same_hc,success,0.1291955868,0.12392333600000001,0.153565756,success,3.289946105,3.204376078,3.359217915,success,3.1203786013999997,3.106622748,3.133359475
ordered-float-5.3.0,hash_inf_and_neg_inf_to_different_hcs,success,0.12679341270000002,0.12081314400000001,0.13435866800000001,success,3.3153908729999997,3.260238481,3.383831615,success,3.0705945758,3.047071838,3.095215123
ordered-float-5.3.0,hash_is_good_for_fractional_numbers,success,0.13609561409999998,0.125078814,0.193819555,success,43.78257250360001,43.443446998,44.197036317,success,9.666910923200001,9.58694016,9.760736113
ordered-float-5.3.0,hash_is_good_for_whole_numbers,success,0.1285833009,0.12487571800000001,0.135012929,success,43.856351843199995,43.339433575,44.328313146,success,9.6651868836,9.583233329,9.733464206
ordered-float-5.3.0,hash_zero_and_neg_zero_to_the_same_hc_not_nan32,success,0.13304273449999998,0.11965212,0.15052828000000001,success,3.4037309332,3.283423376,3.618884741,success,3.1173103533999997,3.055746615,3.145255459
ordered-float-5.3.0,hash_zero_and_neg_zero_to_the_same_hc_ordered_float64,success,0.126127331,0.12206823700000001,0.13358910100000002,success,3.4574170852000004,3.21302852,3.66391416,success,3.1036311766,3.066165842,3.1232505
ordered-float-5.3.0,not_nan32_bounded,success,0.1254847502,0.12075157700000001,0.132520355,success,3.3050333682,3.24183611,3.43028851,success,3.09657181,3.085898477,3.126949872
ordered-float-5.3.0,not_nan32_calculate_correctly,success,0.12394056440000001,0.117994311,0.138504566,success,3.399645405,3.224197162,3.551021444,success,3.072327412,3.02321255,3.120193438
ordered-float-5.3.0,not_nan32_compare_regular_floats,success,0.1377096764,0.12407139900000001,0.153363027,success,3.2517240164,3.134351835,3.362378578,success,3.0929044468,3.009003696,3.1281952840000002
ordered-float-5.3.0,not_nan32_fail_when_constructing_with_nan,success,0.1246218877,0.11843228200000001,0.136260259,success,3.3775059184,3.313473734,3.483500616,success,3.0604134732,3.053109854,3.067898677
ordered-float-5.3.0,not_nan32_from_primitive,success,0.1246285136,0.119857133,0.135385038,success,3.4186178522000006,3.28497338,3.531892158,success,3.0363660926000002,2.9535828,3.090390809
ordered-float-5.3.0,not_nan32_num,success,0.12278730499999999,0.116821542,0.128637001,success,3.305883215,3.255272184,3.388851417,success,3.0361821075999997,2.998212033,3.059558762
ordered-float-5.3.0,not_nan32_num_cast,success,0.1304586332,0.11564653200000001,0.175255884,success,3.387745014,3.331794993,3.439327419,success,3.0983996828,3.084247473,3.118462299
ordered-float-5.3.0,not_nan32_one,success,0.1269721196,0.118437342,0.135037984,success,3.3617768736,3.25917112,3.528022688,success,3.0400945978000005,3.026398414,3.065067592
ordered-float-5.3.0,not_nan32_signed,success,0.1248775145,0.120392012,0.14141456900000002,success,3.401923685400001,3.326242127,3.5587756500000003,success,2.998034139,2.955398473,3.030483682
ordered-float-5.3.0,not_nan32_to_primitive,success,0.12296848100000002,0.11774549100000001,0.1281321,success,3.2576346262,3.213906817,3.337416752,success,2.8927942608,2.822830096,2.931527592
ordered-float-5.3.0,not_nan32_zero,success,0.12697104420000002,0.11672795200000001,0.146674412,success,3.3298911028,3.284639998,3.412127886,success,3.1222483718,3.11421884,3.132351587
ordered-float-5.3.0,not_nan64_bounded,success,0.12421781569999998,0.11882732000000001,0.133888741,success,3.347083241199999,3.188164492,3.612920709,success,3.1178384651999997,3.069267659,3.185376575
ordered-float-5.3.0,not_nan64_calculate_correctly,success,0.12444695730000002,0.11896994600000001,0.13102771500000002,success,3.3251087834,3.180232932,3.515256529,success,3.0186817398000003,2.950371539,3.042583344
ordered-float-5.3.0,not_nan64_compare_regular_floats,success,0.1317498439,0.120726727,0.163181084,success,3.2830232933999994,3.206738985,3.370898059,success,2.9980703825999995,2.93248268,3.093062923
ordered-float-5.3.0,not_nan64_fail_when_constructing_with_nan,success,0.12382289490000001,0.119588146,0.12989830800000002,success,3.3988781786000004,3.272224521,3.6969805940000002,success,3.0214036212,2.915160198,3.129241183
ordered-float-5.3.0,not_nan64_from_primitive,success,0.13401832760000001,0.120934861,0.152450789,success,3.3618623928,3.2309172950000002,3.505673812,success,3.107416753,3.089755381,3.122165664
ordered-float-5.3.0,not_nan64_num,success,0.12422697810000001,0.11735980100000001,0.133040075,success,3.2728899076000006,3.223770518,3.373605797,success,3.0031282302,2.946047001,3.061325054
ordered-float-5.3.0,not_nan64_num_cast,success,0.12499877840000002,0.119940955,0.13522119900000001,success,3.3854290194,3.230378662,3.723302755,success,2.9366423294,2.905968629,2.966817094
ordered-float-5.3.0,not_nan64_one,success,0.13347121910000004,0.11929642400000001,0.21224457200000002,success,3.3300030033999994,3.278583208,3.390739914,success,2.957587031,2.936682607,2.97701545
ordered-float-5.3.0,not_nan64_signed,success,0.12654756120000002,0.11892973600000001,0.13517219900000002,success,3.2750323398,3.210061471,3.321903818,success,2.89315642,2.8347628780000003,3.035383196
ordered-float-5.3.0,not_nan64_sum_product,success,0.1275175581,0.12313766400000001,0.13338038200000002,success,3.2635008155999996,3.236727195,3.288836804,success,3.1032700396,3.08226117,3.132822587
ordered-float-5.3.0,not_nan64_to_primitive,success,0.1242430757,0.116443102,0.132722149,success,3.3559633676,3.235894493,3.56722224,success,3.0550338506,2.904568874,3.128469804
ordered-float-5.3.0,not_nan64_zero,success,0.12199667800000003,0.11781322600000001,0.131334488,success,3.3196046729999997,3.301251969,3.37346726,success,2.938397389,2.920739514,2.96121268
ordered-float-5.3.0,not_nan_panic_safety,success,0.12442042480000001,0.11869937400000001,0.144319325,success,3.5462027436,3.503409892,3.581949352,success,2.9869335142000004,2.973758857,2.9976549820000002
ordered-float-5.3.0,not_nan_usage_in_const_context,success,0.1291400174,0.12053756300000001,0.155944727,success,3.4350089056,3.289668314,3.637418321,success,2.9533540292,2.852776273,2.9954616080000003
ordered-float-5.3.0,ordered_f32_compare_nan,success,0.12563347570000002,0.11866022600000001,0.136196378,success,3.3437781014000003,3.236989082,3.588006103,success,2.8442175866,2.816371961,2.9090989140000003
ordered-float-5.3.0,ordered_f32_compare_nan_op,success,0.1240428527,0.11778801200000001,0.133290184,success,3.3604656402,3.237280618,3.427973993,success,3.0882723572,3.076648962,3.096959161
ordered-float-5.3.0,ordered_f32_compare_regular_floats,success,0.12074882499999999,0.117269649,0.125665843,success,3.3523940002000003,3.180083996,3.477925965,success,2.9875942566,2.897879996,3.073796583
ordered-float-5.3.0,ordered_f32_compare_regular_floats_op,success,0.1245883691,0.11748839200000001,0.15056345000000002,success,3.5280653041999996,3.2240671,4.308222733,success,2.8964823474,2.821366313,2.927821258
ordered-float-5.3.0,ordered_f32_neg,success,0.12147089900000001,0.115979442,0.12928619900000002,success,3.4025133153999993,3.221300631,3.583884017,success,2.9531336234000003,2.706939281,3.070992179
ordered-float-5.3.0,ordered_f64_compare_nan,success,0.12199662200000001,0.116258279,0.126196878,success,3.4181231896,3.239816319,3.736989668,success,3.0039388936,2.944860604,3.043835875
ordered-float-5.3.0,ordered_f64_compare_nan_op,success,0.12285487179999999,0.115915609,0.13268696500000002,success,3.4781088572,3.241705355,4.110233751,success,3.0530933026000002,3.017436402,3.095911648
ordered-float-5.3.0,ordered_f64_compare_regular_floats,success,0.12250130800000003,0.116919359,0.12975888600000002,success,3.3382649964000004,3.157318852,3.4595069880000002,success,3.0119992180000006,2.954107785,3.054086486
ordered-float-5.3.0,ordered_f64_compare_regular_floats_op,success,0.12281679350000001,0.11717901300000001,0.12978978900000002,success,3.2388010543999997,3.204297335,3.270613193,success,3.0257713745999997,2.9881823130000003,3.04378337
ordered-float-5.3.0,ordered_f64_neg,success,0.12218850290000001,0.11836189500000001,0.127545776,success,3.3559476420000003,3.334452626,3.37282085,success,2.9799158223999997,2.887023225,3.052994795
ordered-float-5.3.0,test_acos_fails_on_big,success,0.12404005259999999,0.118736145,0.13646402500000002,success,3.3191849999999996,3.3017596940000002,3.345927088,success,3.0286777456,3.001865673,3.094431828
ordered-float-5.3.0,test_acosh_fails_on_zero,success,0.1227769049,0.11655164100000001,0.133760675,success,3.420871631,3.295395853,3.614163871,success,3.0342722334000003,2.995012184,3.066659408
ordered-float-5.3.0,test_add_assign_fails_on_nan_ref,success,0.12241340950000001,0.11917355700000001,0.12763486500000001,success,3.4954127206,3.245203108,3.659798982,success,3.0465350512000002,2.92238623,3.12376273
ordered-float-5.3.0,test_add_fails_on_nan,success,0.12474528340000002,0.12029850900000001,0.13159700200000002,success,3.3744095530000005,3.298748024,3.435288367,success,2.9770592184,2.8758761550000003,3.063857624
ordered-float-5.3.0,test_add_fails_on_nan_ref,success,0.12343886100000001,0.11786887100000001,0.134234018,success,3.4696976616,3.348201489,3.565536437,success,3.008846319,2.867971443,3.137884633
ordered-float-5.3.0,test_add_fails_on_nan_ref_ref,success,0.12225193429999999,0.116001012,0.140900345,success,3.369143532,3.341535175,3.389841836,success,3.0079852414,2.935909733,3.03986227
ordered-float-5.3.0,test_asin_fails_on_big,success,0.120549426,0.11667856900000001,0.125887164,success,3.3798638146,3.262156528,3.584084074,success,2.9953396832,2.94231568,3.044605506
ordered-float-5.3.0,test_atanh_fails_on_big,success,0.12308141349999999,0.11928274900000001,0.12999654400000002,success,3.4707686498,3.329600391,3.621177471,success,3.0786003858,3.045932993,3.125508256
ordered-float-5.3.0,test_cmp_panic,success,0.13446211630000002,0.126355443,0.14227271700000002,success,3.4496658264000004,3.373131592,3.528427547,success,3.1116410184,3.081535345,3.131351129
ordered-float-5.3.0,test_cos_fails_on_infinite,success,0.1270966285,0.11819787000000001,0.137494627,success,3.3647844551999997,3.232980745,3.5445848040000003,success,3.0675619904,3.02374154,3.102822453
ordered-float-5.3.0,test_ln_1p_fails_on_negative,success,0.12499857140000001,0.119248589,0.135622973,success,3.3961070324000007,3.321035815,3.5211915,success,2.9790403796,2.826486451,3.064024585
ordered-float-5.3.0,test_ln_fails_on_negative,success,0.12202767789999999,0.117092395,0.135307444,success,3.5586771056,3.360927168,4.020878871,success,3.0381001072,2.958070821,3.167150541
ordered-float-5.3.0,test_log10_fails_on_negative,success,0.12296645800000001,0.118561784,0.139020206,success,3.390140261,3.2827299500000002,3.524457248,success,3.0197531900000003,2.900478202,3.093178474
ordered-float-5.3.0,test_log2_fails_on_negative,success,0.12247195930000002,0.11840370400000001,0.130040325,success,3.3637973116,3.337324689,3.395712593,success,3.0552237428,3.02304354,3.081574771
ordered-float-5.3.0,test_log_fails_on_negative,success,0.12556421950000002,0.11936584700000001,0.138978677,success,3.3443447512000004,3.292619236,3.406221557,success,3.0229039122,2.97652041,3.07163652
ordered-float-5.3.0,test_log_fails_on_negative_base,success,0.12388525989999999,0.117103647,0.128865025,success,3.3479423642,3.317117392,3.3891604600000003,success,3.0230650783999997,2.914507706,3.123747764
ordered-float-5.3.0,test_pow_fails_on_nan,success,0.12667280399999997,0.120875748,0.137629581,success,3.3406496964000008,3.316421895,3.3643175,success,3.0246518706000005,2.937267345,3.074510418
ordered-float-5.3.0,test_pow_works,success,0.1248382151,0.118445004,0.14118692700000002,test_failed,,,,success,3.0443459674,2.937688527,3.266998542
ordered-float-5.3.0,test_powf_fails_on_negative,success,0.1278568348,0.12074103700000001,0.13615955700000001,success,3.361385561,3.31306191,3.393472564,success,3.0053226048,2.9818535170000002,3.027416541
ordered-float-5.3.0,test_product_fails_on_nan,success,0.1254509288,0.12082988,0.13359215200000002,success,3.3663987696,3.311935798,3.393397443,success,2.9247569170000003,2.806191384,2.98456425
ordered-float-5.3.0,test_ref_ref_binop_regression,success,0.130187074,0.117450706,0.145966237,success,3.2843734384000003,3.264081867,3.300930564,success,3.0193137519999995,2.99438211,3.054940181
ordered-float-5.3.0,test_sin_cos_fails_on_infinite,success,0.12905678520000002,0.119239568,0.13912206700000002,success,3.4473510914000003,3.307223901,3.7121220370000003,success,3.0735922638,3.034865715,3.137690932
ordered-float-5.3.0,test_sin_fails_on_infinite,success,0.1265033277,0.118981445,0.146597215,success,3.3417917852000003,3.3158179260000002,3.36002673,success,3.0673220251999997,3.007685612,3.095636473
ordered-float-5.3.0,test_sqrt_fails_on_negative,success,0.1242803633,0.11729552200000001,0.133795417,success,3.4070189196,3.345508714,3.479747532,success,3.1605152194,3.052292571,3.548527228
ordered-float-5.3.0,test_sum_fails_on_nan,success,0.1288585875,0.12066491300000001,0.143380541,success,3.4490099483999996,3.357009934,3.57246809,success,3.0583746968,2.922589052,3.155170636
ordered-float-5.3.0,test_tan_fails_on_infinite,success,0.12262410490000002,0.118351597,0.129569061,success,3.471002975,3.308235167,3.6938641160000003,success,3.0451695894,2.986348838,3.084077146
ordered-float-5.3.0,test_total_order,success,0.128281174,0.121321548,0.13777792900000002,success,3.3912912388,3.243895738,3.571922118,success,3.0035819504,2.902003978,3.039054872
parking_lot_core-0.9.12,parking_lot::tests::hundred_unpark_all_one,,,,,,,,,success,10.2029441478,9.303859903,10.9410922
parking_lot_core-0.9.12,parking_lot::tests::hundred_unpark_all_one_fast,,,,,,,,,success,1172.0275332810002,1143.744035282,1190.934823558
parking_lot_core-0.9.12,parking_lot::tests::unpark_all_hundred,,,,,,,,,success,444.33755586959995,430.94292335,456.438993523
parking_lot_core-0.9.12,parking_lot::tests::unpark_all_hundred_fast,,,,,,,,,success,433.97611224519994,425.717174209,452.480957323
parking_lot_core-0.9.12,parking_lot::tests::unpark_all_one,,,,,,,,,success,2.1467415424,2.070889378,2.194918038
parking_lot_core-0.9.12,parking_lot::tests::unpark_all_one_fast,,,,,,,,,success,35.835728603,35.324742688,36.588944805
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_fifty,,,,,,,,,success,2.6581443068000006,2.60797833,2.712022321
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_fifty_then_fifty_all,,,,,,,,,success,10.549757219,9.66632655,11.195679941
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_fifty_then_fifty_all_fast,,,,,,,,,success,156.26935672919998,150.825000789,162.520945954
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_hundred_fast,,,,,,,,,success,53.8387556734,52.320045691,55.698000693
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_one,,,,,,,,,success,1.4209342662000002,1.386938084,1.4536854830000001
parking_lot_core-0.9.12,parking_lot::tests::unpark_one_one_fast,,,,,,,,,success,38.4147506918,36.880939487,43.211622097
pem-rfc7468-1.0.0,binary_example,success,0.046035788499999994,0.042658835000000006,0.054252488,success,2.5953043866,2.5842585380000003,2.613531449,success,2.8656741154,2.781146579,2.932623946
pem-rfc7468-1.0.0,decoder::tests::pkcs8_example,success,0.042731289,0.040553886000000004,0.044874299,success,2.662092175,2.640665424,2.674851899,success,2.712209239,2.628231031,2.744569477
pem-rfc7468-1.0.0,ed25519_example,success,0.045685119100000005,0.042073789,0.049947785,success,2.5022555646,2.4595290480000003,2.5370612120000002,success,2.770067649,2.609826848,2.976589137
pem-rfc7468-1.0.0,grammar::tests::split_label_empty,success,0.0451514095,0.042696487000000005,0.049524242,success,2.6804360558000004,2.656641741,2.720910161,success,2.841520344,2.720041772,3.157867386
pem-rfc7468-1.0.0,grammar::tests::split_label_with_repeat_wsp_is_err,success,0.0447709948,0.042275643,0.049362239,success,2.6448106192000003,2.63345825,2.655416186,success,2.7866662874,2.6702767940000003,2.996492298
pem-rfc7468-1.0.0,grammar::tests::split_label_with_text,success,0.0442468948,0.041612402,0.054155349000000005,success,2.6664785029999996,2.622130521,2.700383304,success,2.6999683588,2.6589168780000003,2.721956273
pem-rfc7468-1.0.0,grammar::tests::validate_private_key_label,success,0.0430529241,0.040918807,0.045200033,success,2.6124342288,2.591142314,2.655663839,success,2.8391626672,2.722958608,2.980959056
pem-rfc7468-1.0.0,grammar::tests::validate_private_key_label_reject_double_space,success,0.04271660879999999,0.040967667,0.045410203,success,2.5918171897999995,2.573328157,2.612672698,success,2.9389594518,2.8428887830000003,3.065915369
pem-rfc7468-1.0.0,header_of_length_64,success,0.0420297476,0.040394968,0.044765654,success,2.5555297248000004,2.512265703,2.578200278,success,2.7249448046,2.616963236,2.93075361
pem-rfc7468-1.0.0,line_width_detection,success,0.043537158500000006,0.040930322000000005,0.046983043,success,2.6018139855999998,2.590351382,2.611085047,success,2.609839743,2.5890224,2.633053948
pem-rfc7468-1.0.0,pkcs1_enc_example,success,0.0428933404,0.040592099,0.048170493,success,2.5855737789999997,2.571496627,2.5989029180000003,success,2.5921540098,2.57886047,2.612369615
pem-rfc7468-1.0.0,pkcs1_example,success,0.0434000877,0.041580795000000004,0.049176462000000004,success,5.3214444614000005,5.284793383,5.351702321,success,5.2021400624,5.088609102,5.307255915
pem-rfc7468-1.0.0,pkcs1_example_with_preceding_junk,success,0.0434726341,0.041389138000000006,0.045901944,success,7.247526885800001,7.211597396,7.282791831,success,5.1564093196,5.052944718,5.348177708
pem-rfc7468-1.0.0,pkcs8_enc_example,success,0.0441639085,0.041814801000000006,0.047254685000000005,success,2.9851852124000002,2.968747904,3.000001392,success,2.8615508402000005,2.665835325,3.032096286
pem-rfc7468-1.0.0,pkcs8_example,success,0.0427865858,0.041073468,0.047505641,success,2.7104868138000002,2.5912746440000003,2.789286155,success,2.7993349422,2.604655157,2.905943481
percent-encoding-2.3.2,ascii_set::tests::add_op,success,0.036558941500000004,0.034308778000000005,0.042267943,success,1.0913923638,1.061608991,1.146307618,success,0.9726541028000002,0.9672026010000001,0.987571411
percent-encoding-2.3.2,ascii_set::tests::complement,success,0.03582195740000001,0.034972203,0.039134489,success,1.0668461538,1.03560161,1.108792129,success,0.9767657262,0.968416217,0.981397739
percent-encoding-2.3.2,ascii_set::tests::not_op,success,0.0357369315,0.03468293,0.038120151000000005,success,1.054432141,1.037867553,1.066179204,success,0.9738813829999999,0.968967546,0.978669501
percent-encoding-2.3.2,ascii_set::tests::union,success,0.03567642259999999,0.03433027,0.037280062,success,1.0060449304,0.9729073850000001,1.027419861,success,0.9722795096000001,0.9675196840000001,0.9780949090000001
percent-encoding-2.3.2,tests::percent_decode,success,0.036725286,0.034486889,0.038879205,success,1.0490641048,1.027227119,1.062550046,success,0.965034763,0.9556939280000001,0.9722465730000001
percent-encoding-2.3.2,tests::percent_decode_collect,success,0.0358431086,0.034728047000000005,0.03707109,success,0.9912539066000001,0.950069479,1.024745379,success,0.962862744,0.9549858870000001,0.9754487150000001
percent-encoding-2.3.2,tests::percent_decode_cow,success,0.037335053,0.035302534,0.04228711,success,0.9798506266,0.956111412,0.9999505300000001,success,0.9605299331999999,0.952557898,0.972691968
percent-encoding-2.3.2,tests::percent_decode_invalid_utf8,success,0.0365080795,0.034272589,0.038353132000000005,success,1.0276922233999999,0.98111632,1.064418504,success,0.9642574492,0.957388403,0.978690296
