crate,name,version,repository,host,extern_c,extern_c_unwind,extern_cpp,matched_files,status
pyforge-ffi-0.3.0,pyforge-ffi,0.3.0,https://github.com/abdulwahed-sweden/pyforge,github,73,0,0,19,"extern ""C"""
pyforge-macros-backend-0.3.0,pyforge-macros-backend,0.3.0,https://github.com/abdulwahed-sweden/pyforge,github,5,0,0,2,"extern ""C"""
pylon-cxx-0.4.4,pylon-cxx,0.4.4,https://github.com/strawlab/pylon-cxx,github,0,0,1,1,"extern ""C++"""
pylon-shimload-0.1.1,pylon-shimload,0.1.1,https://github.com/strawlab/pylon-shimload,github,87,0,0,2,"extern ""C"""
pynput-1.8.2,pynput,1.8.2,https://github.com/bkhalifeh/pynput-rs,github,2,0,0,1,"extern ""C"""
pyo3-0.29.2,pyo3,0.29.2,https://github.com/pyo3/pyo3,github,42,0,0,12,"extern ""C"""
pyo3-derive-backend-0.12.5,pyo3-derive-backend,0.12.5,https://github.com/pyo3/pyo3,github,10,0,0,2,"extern ""C"""
pyo3-ffi-0.29.2,pyo3-ffi,0.29.2,https://github.com/pyo3/pyo3,github,82,0,0,23,"extern ""C"""
pyo3-macros-backend-0.29.2,pyo3-macros-backend,0.29.2,https://github.com/pyo3/pyo3,github,3,0,0,2,"extern ""C"""
pyroxide-0.1.1,pyroxide,0.1.1,https://github.com/honeyspoon/pyroxide,github,4,0,0,3,"extern ""C"""
pyruts-0.1.0,pyruts,0.1.0,https://github.com/pyruts/pyruts,github,28,13,0,7,"extern ""C"" + extern ""C-unwind"""
qalculate-rs-0.1.0,qalculate-rs,0.1.0,https://github.com/maxim-palshin/qalculate-rs,github,1,0,0,1,"extern ""C"""
qax-0.1.4,qax,0.1.4,https://github.com/monsler-software/qax,github,14,0,0,3,"extern ""C"""
qjs-0.1.2,qjs,0.1.2,https://github.com/flier/rust-quickjs,github,17,0,0,5,"extern ""C"""
qjs-sys-0.1.2,qjs-sys,0.1.2,https://github.com/flier/rust-quickjs,github,196,0,0,2,"extern ""C"""
qmetaobject-0.2.10,qmetaobject,0.2.10,https://github.com/woboq/qmetaobject-rs,github,39,0,0,5,"extern ""C"""
qook-0.17.0,qook,0.17.0,https://github.com/unitaryfund/qook,github,199,0,0,1,"extern ""C"""
qrusthy-0.1.0,qrusthy,0.1.0,https://github.com/emaadparacha/qrusthy,github,923,0,0,2,"extern ""C"""
qtrs-0.5.8,qtrs,0.5.8,https://github.com/zhanghaoxvan/qtrs,github,4,0,44,44,"extern ""C"" + extern ""C++"""
qtty-ffi-0.8.2,qtty-ffi,0.8.2,https://github.com/Siderust/qtty,github,13,0,0,6,"extern ""C"""
quack-rs-0.16.0,quack-rs,0.16.0,https://github.com/tomtom215/quack-rs,github,180,0,0,31,"extern ""C"""
quantacore-sdk-1.0.1,quantacore-sdk,1.0.1,https://github.com/dyber-pqc/quantacore-sdk,github,1,0,0,1,"extern ""C"""
quickfix-0.2.1,quickfix,0.2.1,https://github.com/arthurlm/quickfix-rs,github,10,0,0,2,"extern ""C"""
quickjs-jit-core-0.12.6,quickjs-jit-core,0.12.6,https://github.com/longbridge/rquickjs.git,github,41,0,0,8,"extern ""C"""
quickjs-wasm-rs-3.1.0,quickjs-wasm-rs,3.1.0,https://github.com/bytecodealliance/javy/tree/main/crates/quickjs-wasm-rs,github,2,0,0,1,"extern ""C"""
quill-core-0.0.3,quill-core,0.0.3,https://github.com/quillphp/quill-core,github,19,0,0,1,"extern ""C"""
quill-wr-0.2.0,quill-wr,0.2.0,https://github.com/ALAWIII/quill-wr,github,2,0,0,2,"extern ""C"""
quorum-rs-0.8.0,quorum-rs,0.8.0,https://github.com/peeramid-labs/quorum-rs,github,2,0,0,1,"extern ""C"""
r2g_mlua-0.10.6,r2g_mlua,0.10.6,https://github.com/khvzak/mlua,github,0,31,0,12,"extern ""C-unwind"""
rad-0.5.0,rad,0.5.0,https://github.com/sdleffler/rad-rs/,github,2,0,0,1,"extern ""C"""
radsex-core-0.2.3,radsex-core,0.2.3,https://github.com/HaoZeke/rsx-rs,github,8,0,0,4,"extern ""C"""
rahmen-exiv2-0.2.0,rahmen-exiv2,0.2.0,https://github.com/antiguru/rahmen,github,0,0,2,1,"extern ""C++"""
rama-boring-0.6.10,rama-boring,0.6.10,https://github.com/plabayo/rama-boring,github,36,0,0,5,"extern ""C"""
rama-net-apple-networkextension-0.4.0,rama-net-apple-networkextension,0.4.0,https://github.com/plabayo/rama,github,81,0,0,11,"extern ""C"""
rama-net-apple-xpc-0.4.0,rama-net-apple-xpc,0.4.0,https://github.com/plabayo/rama,github,226,0,0,3,"extern ""C"""
ratatui_ffi-0.2.6,ratatui_ffi,0.2.6,https://github.com/holo-q/ratatui-ffi,github,185,0,0,19,"extern ""C"""
ratcurl-0.1.0,ratcurl,0.1.0,https://codeberg.org/transcast/ratcurl,codeberg,18,0,0,5,"extern ""C"""
raw-input-0.0.1-beta.2,raw-input,0.0.1-beta.2,https://github.com/lete114/raw-input,github,1,0,0,1,"extern ""C"""
rawstdraw-0.1.1,rawstdraw,0.1.1,https://github.com/overlisted/rawstdraw,github,5,0,0,1,"extern ""C"""
rawusb-0.1.3,rawusb,0.1.3,https://github.com/KarpelesLab/rawusb,github,95,0,0,3,"extern ""C"""
rayclaw-0.2.5,rayclaw,0.2.5,https://github.com/rayclaw/rayclaw,github,1,0,0,1,"extern ""C"""
raylib-6.0.0,raylib,6.0.0,https://github.com/raylib-rs/raylib-rs,github,18,0,0,4,"extern ""C"""
raylib-light-0.0.4,raylib-light,0.0.4,https://github.com/rakivo/raylib-light,github,558,0,0,1,"extern ""C"""
raylib-wasm-0.0.21,raylib-wasm,0.0.21,https://github.com/rakivo/raylib-wasm,github,559,0,0,2,"extern ""C"""
rayrust-0.2.1,rayrust,0.2.1,https://github.com/NolanHo/rayrust,github,1,0,0,1,"extern ""C"""
rayrust-macros-0.2.1,rayrust-macros,0.2.1,https://github.com/NolanHo/rayrust,github,3,0,0,1,"extern ""C"""
rayrust-sys-0.2.1,rayrust-sys,0.2.1,https://github.com/NolanHo/rayrust,github,4,0,0,1,"extern ""C"""
rctl-0.4.1,rctl,0.4.1,https://github.com/fubarnetes/rctl,github,6,0,0,2,"extern ""C"""
rdev-0.5.3,rdev,0.5.3,https://github.com/Narsil/rdev,github,9,0,0,6,"extern ""C"""
rdevin-0.1.0,rdevin,0.1.0,https://github.com/justdeeevin/rdevin,github,7,0,0,5,"extern ""C"""
rdfox-rs-0.1.16,rdfox-rs,0.1.16,https://github.com/EKGF/rdfox-rs,github,2,0,0,1,"extern ""C"""
rdkafka-0.39.0,rdkafka,0.39.0,https://github.com/fede1024/rust-rdkafka,github,27,0,0,13,"extern ""C"""
rdkafka-autoschematic-fork-0.38.0,rdkafka-autoschematic-fork,0.38.0,https://github.com/fede1024/rust-rdkafka,github,28,0,0,13,"extern ""C"""
rdkafka-redux-0.38.2,rdkafka-redux,0.38.2,https://github.com/j7nw4r/rust-rdkafka-redux,github,27,0,0,13,"extern ""C"""
rdkafka2-0.0.1,rdkafka2,0.0.1,https://github.com/amountainram/rdkafka2,github,21,0,0,4,"extern ""C"""
rea-rs-low-0.2.0,rea-rs-low,0.2.0,https://github.com/helgoboss/reaper-rs,github,3902,0,0,13,"extern ""C"""
rea-rs-macros-0.2.0,rea-rs-macros,0.2.0,https://github.com/levitanus/rea-rs,github,3,0,0,1,"extern ""C"""
react-sys-1.0.0-alpha.23,react-sys,1.0.0-alpha.23,https://github.com/frender-rs/react-sys,github,8,0,0,3,"extern ""C"""
reactor-webrtc-0.18.0,reactor-webrtc,0.18.0,https://github.com/reactor-team/reactor-webrtc,github,24,0,0,4,"extern ""C"""
read-key-termios-0.1.0,read-key-termios,0.1.0,https://github.com/Aityz/read-key-termios,github,1,0,0,1,"extern ""C"""
readcon-db-0.1.6,readcon-db,0.1.6,https://github.com/lode-org/readcon-db,github,51,0,0,2,"extern ""C"""
reai-board-sdk-0.2.2,reai-board-sdk,0.2.2,https://github.com/ReAI-com/reai-board-sdk,github,6,0,0,1,"extern ""C"""
reaper-low-0.1.0,reaper-low,0.1.0,https://github.com/helgoboss/reaper-rs,github,2464,0,0,4,"extern ""C"""
reaper-macros-0.1.0,reaper-macros,0.1.0,https://github.com/helgoboss/reaper-rs,github,1,0,0,1,"extern ""C"""
reaper-medium-0.1.0,reaper-medium,0.1.0,https://github.com/helgoboss/reaper-rs,github,4,0,0,2,"extern ""C"""
recastnavigation-rs-0.1.0,recastnavigation-rs,0.1.0,https://github.com/SlimeYummy/recastnavigation-rs,github,2,0,10,10,"extern ""C"" + extern ""C++"""
recutils-rs-0.2.0,recutils-rs,0.2.0,https://github.com/Mark1626/recutil-tools,github,240,0,0,2,"extern ""C"""
redevplugin-worker-sdk-3.0.32,redevplugin-worker-sdk,3.0.32,https://github.com/floegence/redevplugin,github,4,0,0,2,"extern ""C"""
redis-module-2.0.8,redis-module,2.0.8,https://github.com/RedisLabsModules/redismodule-rs,github,32,0,0,12,"extern ""C"""
redis-module-macros-2.0.8,redis-module-macros,2.0.8,https://github.com/RedisLabsModules/redismodule-rs,github,1,0,0,1,"extern ""C"""
reflective_pe_dll_loader-0.1.2,reflective_pe_dll_loader,0.1.2,https://github.com/JohnScience/reflective_pe_dll_loader,github,1,0,0,1,"extern ""C"""
refprop-rs-0.3.1,refprop-rs,0.3.1,https://github.com/math-dev-24/refprop-rs,github,10,0,0,1,"extern ""C"""
region-4.0.1,region,4.0.1,https://github.com/darfink/region-rs,github,3,0,0,3,"extern ""C"""
relaunch-0.3.1,relaunch,0.3.1,https://github.com/maaku/relaunch,github,2,0,0,1,"extern ""C"""
remind-0.3.2,remind,0.3.2,https://github.com/d-e-s-o/remind.git,github,1,0,0,1,"extern ""C"""
renegades_sqlite-0.1.3,renegades_sqlite,0.1.3,https://github.com/hsputra/renegades-sqlite,github,2,0,0,1,"extern ""C"""
replaykit-rs-0.5.0,replaykit-rs,0.5.0,https://github.com/doom-fish/replaykit-rs,github,70,0,0,22,"extern ""C"""
reqer-0.1.2,reqer,0.1.2,https://github.com/webc-site/npm.git,github,1,0,0,1,"extern ""C"""
retarget-0.1.3,retarget,0.1.3,https://github.com/veecore/retarget,github,28,0,0,20,"extern ""C"""
retumbra-js-0.1.0,retumbra-js,0.1.0,https://codeberg.org/Virto/Retumbra,codeberg,36,0,0,8,"extern ""C"""
revela-0.0.9,revela,0.0.9,https://github.com/andamira/revela,github,2,0,0,2,"extern ""C"""
revelo-cdylib-0.5.6,revelo-cdylib,0.5.6,https://github.com/vbasky/revelo,github,10,0,0,1,"extern ""C"""
rewald-sdk-0.1.0,rewald-sdk,0.1.0,https://github.com/Akira-AA83/rewald,github,5,0,0,2,"extern ""C"""
rfid-silion-compat-0.1.0,rfid-silion-compat,0.1.0,https://github.com/svenstorp/rfid-silion-compat,github,2,0,0,2,"extern ""C"""
rglua-3.0.0,rglua,3.0.0,https://github.com/Vurv78/rglua,github,590,0,0,17,"extern ""C"""
rglua-macros-0.3.0,rglua-macros,0.3.0,https://github.com/Vurv78/rglua,github,2,0,0,1,"extern ""C"""
rgpot-core-3.2.0,rgpot-core,3.2.0,https://github.com/OmniPotentRPC/rgpot,github,66,0,0,11,"extern ""C"""
rime-api-0.12.2,rime-api,0.12.2,https://github.com/bczhc/librime-rs,github,1,0,0,1,"extern ""C"""
ring-lang-rs-0.1.20,ring-lang-rs,0.1.20,https://github.com/ysdragon/ring-lang-rs,github,50,0,0,8,"extern ""C"""
riot-wrappers-0.9.2,riot-wrappers,0.9.2,https://github.com/RIOT-OS/rust-riot-wrappers,github,27,0,0,13,"extern ""C"""
ripht-php-sapi-0.1.0-rc.9,ripht-php-sapi,0.1.0-rc.9,https://github.com/jhavenz/ripht-php-sapi,github,54,0,0,6,"extern ""C"""
rknn-runtime-0.1.1,rknn-runtime,0.1.1,https://github.com/LdDl/rknn-runtime,github,12,0,0,2,"extern ""C"""
rl_localtime-0.1.2,rl_localtime,0.1.2,https://github.com/Kixunil/rl_localtime,github,3,0,0,1,"extern ""C"""
rline-0.3.4,rline,0.3.4,https://github.com/d-e-s-o/rline.git,github,11,0,0,1,"extern ""C"""
rline_macro-1.0.0,rline_macro,1.0.0,1,other,0,0,1,kept,"extern ""C++"""
rmquickjs-1.0.0,rmquickjs,1.0.0,https://github.com/nuskey8/rmquickjs,github,2,0,0,1,"extern ""C"""
rmquickjs-sys-1.0.0,rmquickjs-sys,1.0.0,https://github.com/nuskey8/rmquickjs,github,74,0,0,1,"extern ""C"""
rnp-rs-0.1.18,rnp-rs,0.1.18,https://github.com/rnpgp/rnp-rs,github,6,0,0,3,"extern ""C"""
robius-authentication-0.3.1,robius-authentication,0.3.1,https://github.com/project-robius/robius,github,1,0,0,1,"extern ""C"""
robius-file-picker-0.3.1,robius-file-picker,0.3.1,https://github.com/project-robius/robius,github,1,0,0,1,"extern ""C"""
robius-location-0.3.1,robius-location,0.3.1,https://github.com/project-robius/robius,github,2,0,0,1,"extern ""C"""
rocm-rs-0.5.2,rocm-rs,0.5.2,https://github.com/RustNSparks/rocm-rs,github,3638,0,0,12,"extern ""C"""
rocm_kernel_macros-0.5.1,rocm_kernel_macros,0.5.1,1,other,0,0,1,kept,"extern ""C++"""
rocm_smi_lib_sys-0.3.2,rocm_smi_lib_sys,0.3.2,https://github.com/PTFOPlayer/rocm_smi_lib_rs,github,164,0,0,1,"extern ""C"""
roda-wasm-abi-0.1.0,roda-wasm-abi,0.1.0,https://github.com/yourname/roda-ledger,github,4,0,0,2,"extern ""C"""
rofi-mode-0.6.0,rofi-mode,0.6.0,https://github.com/SabrinaJewson/rofi-mode.rs,github,11,0,0,1,"extern ""C"""
rofuse-0.0.5,rofuse,0.0.5,https://github.com/payall4u/rofuse,github,2,0,0,2,"extern ""C"""
rong_arkjs-0.6.0,rong_arkjs,0.6.0,https://github.com/LingXia-Dev/Rong,github,12,0,0,3,"extern ""C"""
rong_jscore-0.6.0,rong_jscore,0.6.0,https://github.com/LingXia-Dev/Rong,github,13,0,0,4,"extern ""C"""
rong_jscore_sys-0.6.1,rong_jscore_sys,0.6.1,https://github.com/LingXia-Dev/Rong,github,6,0,0,1,"extern ""C"""
rong_quickjs-0.6.1,rong_quickjs,0.6.1,https://github.com/LingXia-Dev/Rong,github,6,0,0,3,"extern ""C"""
rosy-0.0.9,rosy,0.0.9,https://github.com/oceanpkg/rosy,github,46,0,0,18,"extern ""C"""
rpi-cli-0.1.27,rpi-cli,0.1.27,https://github.com/bigfish1913/pi-rust,github,2,0,0,2,"extern ""C"""
rpi-extensions-0.1.27,rpi-extensions,0.1.27,https://github.com/bigfish1913/pi-rust,github,74,0,0,10,"extern ""C"""
rpi-plugin-sdk-0.1.27,rpi-plugin-sdk,0.1.27,https://github.com/bigfish1913/pi-rust,github,52,0,0,1,"extern ""C"""
rportaudio-0.1.1,rportaudio,0.1.1,https://github.com/fewensa/rportaudio,github,8,0,0,2,"extern ""C"""
rps-0.3.0,rps,0.3.0,https://github.com/mxpv/rps,github,10,0,0,1,"extern ""C"""
rpsp-0.3.0,rpsp,0.3.0,https://github.com/secfurry/rpsp,github,5,0,0,2,"extern ""C"""
rquickjs-core-0.14.0,rquickjs-core,0.14.0,https://github.com/DelSkayn/rquickjs.git,github,31,0,0,7,"extern ""C"""
rs-pinocchio-4.1.1,rs-pinocchio,4.1.1,https://github.com/AstroRoboticsTech/rs-pinocchio,github,0,0,1,1,"extern ""C++"""
rs-rknn-0.1.0,rs-rknn,0.1.0,https://github.com/KanonWY/rs-rknn,github,40,0,0,2,"extern ""C"""
rs_container_ffi-2025.1.6,rs_container_ffi,2025.1.6,https://github.com/ascpkg/asc/tree/main/rs_container_ffi,github,13,0,0,4,"extern ""C"""
rscamper-0.2.2,rscamper,0.2.2,https://gitlab.com/dgiakatos/rscamper,gitlab,20,0,0,18,"extern ""C"""
rsfdisk-0.2.0,rsfdisk,0.2.0,https://github.com/nickpiaddo/rsfdisk,github,3,0,0,2,"extern ""C"""
rshooks-core-0.2.3,rshooks-core,0.2.3,https://github.com/tequdev/rshooks,github,3,0,0,3,"extern ""C"""
rsmgclient-4.0.0,rsmgclient,4.0.0,https://github.com/memgraph/rsmgclient,github,1,0,0,1,"extern ""C"""
rsmgp-sys-1.0.0,rsmgp-sys,1.0.0,https://github.com/memgraph/mage,github,5,0,0,3,"extern ""C"""
rsmount-0.2.2,rsmount,0.2.2,https://github.com/nickpiaddo/rsmount,github,12,0,0,4,"extern ""C"""
rsmp4decrypt-0.2.0,rsmp4decrypt,0.2.0,https://github.com/bakgio/rsmp4decrypt,github,3,0,0,1,"extern ""C"""
rsmpv-0.2.1,rsmpv,0.2.1,https://github.com/ophymx/rsmpv,github,7,0,0,3,"extern ""C"""
rsnet-0.2.0,rsnet,0.2.0,https://github.com/wowjeeez/rsnet,github,20,0,0,1,"extern ""C"""
rsnowboy-0.1.0,rsnowboy,0.1.0,https://github.com/fewensa/rsnowboy,github,28,0,0,1,"extern ""C"""
rsolace-0.3.9,rsolace,0.3.9,https://github.com/Yvictor/rsolace,github,5,0,0,2,"extern ""C"""
rsolace-sys-0.2.1,rsolace-sys,0.2.1,https://github.com/Yvictor/rsolace,github,275,0,0,1,"extern ""C"""
rspack-libmimalloc-sys-0.2.4,rspack-libmimalloc-sys,0.2.4,https://github.com/purpleprotocol/mimalloc_rust/tree/master/libmimalloc-sys,github,8,0,0,2,"extern ""C"""
rsxcore-0.2.5,rsxcore,0.2.5,https://github.com/HaoZeke/rsx-rs,github,14,0,0,4,"extern ""C"""
rtaudio-0.8.0,rtaudio,0.8.0,https://codeberg.org/Meadowlark/rtaudio-rs,codeberg,2,0,0,1,"extern ""C"""
rtdlib-sys-0.1.0,rtdlib-sys,0.1.0,https://github.com/fewensa/rtdlib-sys,github,1,0,0,1,"extern ""C"""
rtlola_kotlin_bridge-0.2.0,rtlola_kotlin_bridge,0.2.0,https://github.com/reactive-systems/RTLola-Kotlin-Bridge,github,4,0,0,1,"extern ""C"""
rtmidi-0.2.0,rtmidi,0.2.0,https://github.com/robhardwick/rtmidi-rs,github,4,0,0,1,"extern ""C"""
rtpx-1.0.5,rtpx,1.0.5,https://github.com/glacierx/RTP,github,253,0,0,1,"extern ""C"""
rttrust-0.1.3,rttrust,0.1.3,https://github.com/tcz717/rttrust,github,9,0,0,4,"extern ""C"""
rubyrs-cext-0.2.0,rubyrs-cext,0.2.0,https://github.com/linyiru/rubyrs,github,166,1,0,6,"extern ""C"" + extern ""C-unwind"""
rug-1.30.0,rug,1.30.0,https://gitlab.com/tspiteri/rug,gitlab,20,0,0,1,"extern ""C"""
rusfuse-0.0.9,rusfuse,0.0.9,https://github.com/odd12258053/rusfuse,github,1,0,0,1,"extern ""C"""
rust-apt-0.11.3,rust-apt,0.11.3,https://gitlab.com/volian/rust-apt,gitlab,1,0,14,14,"extern ""C"" + extern ""C++"""
rust-corosync-3.1.10,rust-corosync,3.1.10,https://github.com/corosync/corosync/,github,811,0,0,10,"extern ""C"""
rust-ethernet-ip-1.2.1,rust-ethernet-ip,1.2.1,https://github.com/sergiogallegos/rust-ethernet-ip,github,44,0,0,1,"extern ""C"""
rust-libindy-wrapper-0.2.13,rust-libindy-wrapper,0.2.13,https://github.com/evernym/rust-libindy-wrapper,github,12,0,0,1,"extern ""C"""
rust-libretro-0.3.2,rust-libretro,0.3.2,https://github.com/max-m/rust-libretro/,github,42,0,0,2,"extern ""C"""
rust-macios-0.4.2,rust-macios,0.4.2,https://github.com/a-isaiahharvey/rust-macios,github,164,0,0,32,"extern ""C"""
rust-openzl-0.1.0,rust-openzl,0.1.0,https://github.com/vitorpy/rust-openzl,github,5,0,0,1,"extern ""C"""
rust-pigpio-0.2.0,rust-pigpio,0.2.0,https://github.com/martindeegan/rust_pigpio,github,2,0,0,2,"extern ""C"""
rust-raylib-0.45.11,rust-raylib,0.45.11,https://github.com/Solar-Falcon/rust-raylib,github,1,0,0,1,"extern ""C"""
rust-samp-3.4.0,rust-samp,3.4.0,https://github.com/NullSablex/rust-samp,github,9,0,0,3,"extern ""C"""
rust-spice-1.0.1,rust-spice,1.0.1,https://github.com/GregoireHENRY/rust-spice,github,701,0,0,4,"extern ""C"""
rust-spout2-0.1.5,rust-spout2,0.1.5,https://github.com/clover0916/rust-spout2,github,2,0,0,2,"extern ""C"""
rust-tdlib-0.4.3,rust-tdlib,0.4.3,https://github.com/antonio-antuan/rust-tdlib,github,1,0,0,1,"extern ""C"""
rust-tts-wrapper-0.1.0,rust-tts-wrapper,0.1.0,https://github.com/AACTools/rust-tts-wrapper,github,23,0,0,1,"extern ""C"""
rust-usd-0.0.5,rust-usd,0.0.5,https://github.com/voidreamer/rust-usd,github,0,0,1,1,"extern ""C++"""
rust_dylib-0.1.0,rust_dylib,0.1.0,https://github.com/kyoybs/rust_dylib,github,2,0,0,1,"extern ""C"""
rust_graphics_jni-0.1.0,rust_graphics_jni,0.1.0,https://github.com/rust-graphics/rust-graphics-jni,github,234,0,0,1,"extern ""C"""
rust_sodium-sys-0.10.4,rust_sodium-sys,0.10.4,https://github.com/maidsafe/rust_sodium,github,593,0,0,2,"extern ""C"""
rust_sodium_holochain_fork-sys-0.10.4,rust_sodium_holochain_fork-sys,0.10.4,https://github.com/maidsafe/rust_sodium,github,593,0,0,2,"extern ""C"""
rust_unity-0.1.4,rust_unity,0.1.4,https://github.com/lilith645/TwitchEventSub-rs.git,github,5,0,0,1,"extern ""C"""
rustacuda-0.1.3,rustacuda,0.1.3,https://github.com/bheisler/RustaCUDA,github,1,0,0,1,"extern ""C"""
rustbridge-consumer-1.0.1,rustbridge-consumer,1.0.1,https://github.com/jrobhoward/rustbridge,github,12,0,0,2,"extern ""C"""
rustbridge-ffi-1.0.1,rustbridge-ffi,1.0.1,https://github.com/jrobhoward/rustbridge,github,12,0,0,3,"extern ""C"""
rustcord-0.2.4,rustcord,0.2.4,https://github.com/AregevDev/rustcord,github,6,0,0,1,"extern ""C"""
rustecal-pubsub-0.1.9,rustecal-pubsub,0.1.9,https://github.com/eclipse-ecal/rustecal,github,6,0,0,3,"extern ""C"""
rustecal-service-0.1.7,rustecal-service,0.1.7,https://github.com/eclipse-ecal/rustecal,github,1,0,0,1,"extern ""C"""
rustnn-0.5.12,rustnn,0.5.12,https://github.com/rustnn/rustnn,github,2,0,0,1,"extern ""C"""
rustra-0.11.0,rustra,0.11.0,https://github.com/loopy-lim/rustra,github,82,5,0,27,"extern ""C"" + extern ""C-unwind"""
rustrest-plugin-api-0.1.3,rustrest-plugin-api,0.1.3,https://github.com/SojebSikder/rustrest/tree/main/crates/rustrest-plugin-api,github,4,0,0,2,"extern ""C"""
rustsynth-0.7.0,rustsynth,0.7.0,https://github.com/animafps/rustsynth,github,11,0,0,6,"extern ""C"""
rusty-cl-0.1.8,rusty-cl,0.1.8,https://github.com/Drako/rusty-cl.git,github,1,0,0,1,"extern ""C"""
rusty-d3d12-0.5.2,rusty-d3d12,0.5.2,https://github.com/curldivergence/rusty-d3d12,github,3955,0,0,6,"extern ""C"""
rusty_foundationmodels-0.2.0,rusty_foundationmodels,0.2.0,https://github.com/undivisible/rusty_foundationmodels,github,15,0,0,1,"extern ""C"""
rusty_link-0.4.9,rusty_link,0.4.9,https://github.com/anzbert/rusty_link,github,9,0,0,2,"extern ""C"""
rusty_mujoco-0.4.0,rusty_mujoco,0.4.0,https://github.com/rust-control/rusty_mujoco,github,39,0,0,1,"extern ""C"""
rustyscript-0.12.3,rustyscript,0.12.3,https://github.com/rscarson/rustyscript,github,1,0,0,1,"extern ""C"""
rutin-tizen-0.1.0,rutin-tizen,0.1.0,https://github.com/andersondanilo/rutin-tizen,github,4,0,0,1,"extern ""C"""
rxcv-0.1.0-alpha.5,rxcv,0.1.0-alpha.5,https://github.com/chordizm/rxcv,github,33,0,0,33,"extern ""C"""
rxdp-0.3.1,rxdp,0.3.1,https://github.com/doyshinda/rxdp,github,2,0,0,1,"extern ""C"""
safe-vex-4.4.0,safe-vex,4.4.0,https://github.com/kalscium/safe-vex,github,6,0,0,3,"extern ""C"""
sail-rs-0.12.5,sail-rs,0.12.5,2,other,0,0,1,kept,"extern ""C++"""
salamandr-plugin-sdk-0.3.0,salamandr-plugin-sdk,0.3.0,https://github.com/system4us/salamandr,github,23,0,0,3,"extern ""C"""
sandlot-0.1.4,sandlot,0.1.4,https://github.com/lyorig/sandlot,github,1,0,0,1,"extern ""C"""
sapiens-rs-0.1.0,sapiens-rs,0.1.0,https://github.com/DethRaid/sapiens-rs,github,1,0,0,1,"extern ""C"""
saxaboom-0.2.0+irconverter-2.0,saxaboom,0.2.0+irconverter-2.0,https://github.com/Traverse-Research/saxaboom,github,87,0,0,1,"extern ""C"""
scenekit-rs-0.3.0,scenekit-rs,0.3.0,https://github.com/doom-fish/scenekit-rs,github,61,0,0,16,"extern ""C"""
schlussel-0.5.0,schlussel,0.5.0,https://github.com/tuist/schlussel,github,8,0,0,1,"extern ""C"""
schobio-0.1.0,schobio,0.1.0,https://codeberg.org/Schobi/Schobio,codeberg,17,0,0,4,"extern ""C"""
scirs2-numpy-0.6.5,scirs2-numpy,0.6.5,https://github.com/cool-japan/scirs,github,49,0,0,5,"extern ""C"""
sciter-rs-0.5.58,sciter-rs,0.5.58,https://github.com/sciter-sdk/rust-sciter,github,66,0,0,7,"extern ""C"""
screencapturekit-11.0.0,screencapturekit,11.0.0,https://github.com/doom-fish/screencapturekit-rs,github,97,0,0,22,"extern ""C"""
scriptingbridge-rs-0.4.0,scriptingbridge-rs,0.4.0,https://github.com/doom-fish/scriptingbridge-rs,github,10,0,0,8,"extern ""C"""
scs-rs-0.1.0,scs-rs,0.1.0,https://github.com/benruijl/scs-rs,github,2,0,0,1,"extern ""C"""
scuffle-0.1.0,scuffle,0.1.0,https://github.com/oxidecomputer/scuffle,github,3,0,0,2,"extern ""C"""
sd-sys-1.0.0,sd-sys,1.0.0,https://github.com/ente76/sd-sys,github,2,0,0,2,"extern ""C"""
sdl-main-wrapper-0.1.1,sdl-main-wrapper,0.1.1,https://github.com/achusbyr/sdl-sys-rs,github,5,0,0,1,"extern ""C"""
sdl2-0.38.0,sdl2,0.38.0,https://github.com/Rust-SDL2/rust-sdl2,github,10,0,0,6,"extern ""C"""
sdl3-0.20.0,sdl3,0.20.0,https://github.com/vhspace/sdl3-rs,github,11,0,0,8,"extern ""C"""
sdl3-main-0.7.0,sdl3-main,0.7.0,https://codeberg.org/maia/sdl3-sys-rs,codeberg,4,0,0,2,"extern ""C"""
sdr-aaronia-rs-0.11.2,sdr-aaronia-rs,0.11.2,https://github.com/isaacbentley/sdr-aaronia-rs,github,95,0,0,2,"extern ""C"""
sealtask-0.4.0,sealtask,0.4.0,https://github.com/sealtask/sealtask-oss,github,3,0,0,3,"extern ""C"""
seamless-android-0.1.0,seamless-android,0.1.0,https://github.com/ciyoxe/seamless-android,github,5,0,0,5,"extern ""C"""
seatbelt-rs-0.1.0,seatbelt-rs,0.1.0,https://github.com/shshemi/seatbelt-rs,github,1,0,0,1,"extern ""C"""
security-framework-3.7.0,security-framework,3.7.0,https://github.com/kornelski/rust-security-framework,github,4,0,0,3,"extern ""C"""
security-rs-0.6.0,security-rs,0.6.0,https://github.com/doom-fish/security-rs,github,16,0,0,10,"extern ""C"""
selection-capture-0.1.5,selection-capture,0.1.5,https://github.com/maemreyo/selection-capture,github,1,0,0,1,"extern ""C"""
selene-plugin-sdk-0.1.0-alpha.3,selene-plugin-sdk,0.1.0-alpha.3,https://codeberg.org/selene-player/selene-plugins,codeberg,69,0,0,7,"extern ""C"""
selinux-0.6.3,selinux,0.6.3,https://codeberg.org/koutheir/selinux.git,codeberg,65,0,0,7,"extern ""C"""
